Image Name,Lesion Coverage,Class Label
ISIC_0026036.jpg,0.8184,NV
ISIC_0033229.jpg,0.0475,NV
ISIC_0029459.jpg,0.0945,NV
ISIC_0033936.jpg,0.1206,NV
ISIC_0028563.jpg,0.1776,NV
ISIC_0033515.jpg,0.0663,NV
ISIC_0029188.jpg,0.1443,NV
ISIC_0029735.jpg,0.0736,NV
ISIC_0025636.jpg,0.6092,NV
ISIC_0028637.jpg,0.4776,NV
ISIC_0031492.jpg,0.1164,NV
ISIC_0032298.jpg,0.1783,NV
ISIC_0032112.jpg,0.1096,NV
ISIC_0028506.jpg,0.1841,NV
ISIC_0024838.jpg,0.2932,NV
ISIC_0031416.jpg,0.2278,NV
ISIC_0025220.jpg,0.1933,NV
ISIC_0034081.jpg,0.3651,NV
ISIC_0026220.jpg,0.1898,NV
ISIC_0026485.jpg,0.2383,NV
ISIC_0032935.jpg,0.1525,NV
ISIC_0033237.jpg,0.0373,NV
ISIC_0024645.jpg,0.2836,NV
ISIC_0025435.jpg,0.1702,NV
ISIC_0030562.jpg,0.1394,NV
ISIC_0030842.jpg,0.2605,NV
ISIC_0031776.jpg,0.9013,NV
ISIC_0028893.jpg,0.2221,NV
ISIC_0025365.jpg,0.403,NV
ISIC_0028895.jpg,0.3795,NV
ISIC_0025585.jpg,0.1047,NV
ISIC_0026611.jpg,0.1367,NV
ISIC_0032512.jpg,0.0631,NV
ISIC_0028387.jpg,0.1471,NV
ISIC_0031605.jpg,0.0871,NV
ISIC_0028260.jpg,0.0998,NV
ISIC_0029686.jpg,0.3667,NV
ISIC_0027007.jpg,0.2016,NV
ISIC_0031134.jpg,0.1589,NV
ISIC_0027013.jpg,0.1669,NV
ISIC_0026781.jpg,0.2592,NV
ISIC_0025931.jpg,0.2007,NV
ISIC_0027147.jpg,0.2277,NV
ISIC_0032798.jpg,0.1484,NV
ISIC_0028477.jpg,0.0196,NV
ISIC_0024863.jpg,0.1869,NV
ISIC_0024719.jpg,0.2269,NV
ISIC_0025945.jpg,0.2427,NV
ISIC_0030286.jpg,0.5267,NV
ISIC_0033859.jpg,0.1871,NV
ISIC_0030923.jpg,0.1018,NV
ISIC_0026372.jpg,0.4446,NV
ISIC_0031487.jpg,0.2298,NV
ISIC_0024527.jpg,0.2377,NV
ISIC_0024439.jpg,0.1356,NV
ISIC_0030592.jpg,0.4004,NV
ISIC_0029534.jpg,0.0574,NV
ISIC_0031109.jpg,0.2585,NV
ISIC_0025282.jpg,0.107,NV
ISIC_0029623.jpg,0.7356,NV
ISIC_0033508.jpg,0.1713,NV
ISIC_0033503.jpg,0.1069,NV
ISIC_0029879.jpg,0.0101,NV
ISIC_0031871.jpg,0.2828,NV
ISIC_0029767.jpg,0.2395,NV
ISIC_0026624.jpg,0.1976,NV
ISIC_0027050.jpg,0.1397,NV
ISIC_0033119.jpg,0.7202,NV
ISIC_0031418.jpg,0.098,NV
ISIC_0024520.jpg,0.426,NV
ISIC_0024852.jpg,0.2874,NV
ISIC_0024703.jpg,0.3742,NV
ISIC_0026297.jpg,0.0932,NV
ISIC_0025070.jpg,0.8765,NV
ISIC_0030399.jpg,0.1513,NV
ISIC_0026980.jpg,0.0839,NV
ISIC_0030524.jpg,0.3261,NV
ISIC_0027340.jpg,0.1662,NV
ISIC_0025759.jpg,0.1522,NV
ISIC_0025177.jpg,0.0832,NV
ISIC_0028692.jpg,0.164,NV
ISIC_0032198.jpg,0.1113,NV
ISIC_0024978.jpg,0.0906,NV
ISIC_0027351.jpg,0.1557,NV
ISIC_0026888.jpg,0.199,NV
ISIC_0034042.jpg,0.2015,NV
ISIC_0027632.jpg,0.337,NV
ISIC_0030426.jpg,0.348,NV
ISIC_0024377.jpg,0.0752,NV
ISIC_0032262.jpg,0.247,NV
ISIC_0026832.jpg,0.0953,NV
ISIC_0027322.jpg,0.1186,NV
ISIC_0025920.jpg,0.1214,NV
ISIC_0025361.jpg,0.2294,NV
ISIC_0027103.jpg,0.4973,NV
ISIC_0028313.jpg,0.2416,NV
ISIC_0026354.jpg,0.8352,NV
ISIC_0025403.jpg,0.3073,NV
ISIC_0030739.jpg,0.1483,NV
ISIC_0027624.jpg,0.2097,NV
ISIC_0034108.jpg,0.5433,NV
ISIC_0030397.jpg,0.0845,NV
ISIC_0024667.jpg,0.1337,NV
ISIC_0028213.jpg,0.406,NV
ISIC_0029145.jpg,0.1921,NV
ISIC_0024789.jpg,0.0185,NV
ISIC_0029091.jpg,0.0107,NV
ISIC_0024641.jpg,0.088,NV
ISIC_0024355.jpg,0.1256,NV
ISIC_0027530.jpg,0.0326,NV
ISIC_0026603.jpg,0.0252,NV
ISIC_0029643.jpg,0.3168,NV
ISIC_0026862.jpg,0.3315,NV
ISIC_0026470.jpg,0.187,NV
ISIC_0024976.jpg,0.251,NV
ISIC_0030906.jpg,0.5813,NV
ISIC_0029704.jpg,0.5864,NV
ISIC_0025615.jpg,0.396,NV
ISIC_0029757.jpg,0.14,NV
ISIC_0031251.jpg,0.0658,NV
ISIC_0029685.jpg,0.1631,NV
ISIC_0033641.jpg,0.1783,NV
ISIC_0032392.jpg,0.5451,NV
ISIC_0032172.jpg,0.2008,NV
ISIC_0027765.jpg,0.261,NV
ISIC_0027108.jpg,0.7084,NV
ISIC_0029432.jpg,0.0517,NV
ISIC_0028327.jpg,0.4004,NV
ISIC_0031873.jpg,0.0361,NV
ISIC_0030373.jpg,0.1948,NV
ISIC_0026375.jpg,0.1838,NV
ISIC_0026806.jpg,0.1309,NV
ISIC_0029306.jpg,0.1649,NV
ISIC_0029492.jpg,0.4183,NV
ISIC_0025965.jpg,0.2322,NV
ISIC_0032312.jpg,0.1016,NV
ISIC_0027020.jpg,0.5375,NV
ISIC_0033647.jpg,0.1055,NV
ISIC_0032593.jpg,0.1457,NV
ISIC_0024353.jpg,0.1543,NV
ISIC_0032326.jpg,0.2406,NV
ISIC_0026726.jpg,0.118,NV
ISIC_0024659.jpg,0.2561,NV
ISIC_0028801.jpg,0.091,NV
ISIC_0024341.jpg,0.1771,NV
ISIC_0030182.jpg,0.7572,NV
ISIC_0025757.jpg,0.3203,NV
ISIC_0033046.jpg,0.0954,NV
ISIC_0034131.jpg,0.2002,NV
ISIC_0024394.jpg,0.4676,NV
ISIC_0033955.jpg,0.615,NV
ISIC_0032505.jpg,0.1653,NV
ISIC_0028684.jpg,0.3399,NV
ISIC_0025162.jpg,0.4641,NV
ISIC_0025490.jpg,0.2639,NV
ISIC_0032419.jpg,0.073,NV
ISIC_0026881.jpg,0.3259,NV
ISIC_0032542.jpg,0.3634,NV
ISIC_0027248.jpg,0.3064,NV
ISIC_0025077.jpg,0.303,NV
ISIC_0033821.jpg,0.5892,NV
ISIC_0030884.jpg,0.4303,NV
ISIC_0030368.jpg,0.3096,NV
ISIC_0032920.jpg,0.6747,NV
ISIC_0028616.jpg,0.223,NV
ISIC_0028923.jpg,0.1316,NV
ISIC_0032189.jpg,0.0831,NV
ISIC_0028466.jpg,0.1509,NV
ISIC_0028275.jpg,0.2537,NV
ISIC_0029976.jpg,0.2542,NV
ISIC_0029990.jpg,0.1612,NV
ISIC_0025225.jpg,0.0842,NV
ISIC_0025049.jpg,0.2989,NV
ISIC_0030978.jpg,0.191,NV
ISIC_0029171.jpg,0.2061,NV
ISIC_0025477.jpg,0.0092,NV
ISIC_0029950.jpg,0.1787,NV
ISIC_0027078.jpg,0.2847,NV
ISIC_0032002.jpg,0.1666,NV
ISIC_0028269.jpg,0.6692,NV
ISIC_0024467.jpg,0.0837,NV
ISIC_0027181.jpg,0.3594,NV
ISIC_0032673.jpg,0.2525,NV
ISIC_0024862.jpg,0.3526,NV
ISIC_0028689.jpg,0.4059,NV
ISIC_0030420.jpg,0.1196,NV
ISIC_0031216.jpg,0.1272,NV
ISIC_0030534.jpg,0.5551,NV
ISIC_0026057.jpg,0.1672,NV
ISIC_0025218.jpg,0.2762,NV
ISIC_0027193.jpg,0.3077,NV
ISIC_0028221.jpg,0.8838,NV
ISIC_0024390.jpg,0.4258,NV
ISIC_0026463.jpg,0.1069,NV
ISIC_0030946.jpg,0.5409,NV
ISIC_0031696.jpg,0.3219,NV
ISIC_0027641.jpg,0.1644,NV
ISIC_0032640.jpg,0.4042,NV
ISIC_0029815.jpg,0.2154,NV
ISIC_0027694.jpg,0.2945,NV
ISIC_0025278.jpg,0.0183,NV
ISIC_0031359.jpg,0.0909,NV
ISIC_0026962.jpg,0.1336,NV
ISIC_0025269.jpg,0.6106,NV
ISIC_0033877.jpg,0.0156,NV
ISIC_0029378.jpg,0.1086,NV
ISIC_0030568.jpg,0.252,NV
ISIC_0027633.jpg,0.5098,NV
ISIC_0025152.jpg,0.0912,NV
ISIC_0032632.jpg,0.4349,NV
ISIC_0027566.jpg,0.1301,NV
ISIC_0030412.jpg,0.0978,NV
ISIC_0029303.jpg,0.2189,NV
ISIC_0031939.jpg,0.1214,NV
ISIC_0033326.jpg,0.1702,NV
ISIC_0029796.jpg,0.1559,NV
ISIC_0027338.jpg,0.1401,NV
ISIC_0028824.jpg,0.4183,NV
ISIC_0028588.jpg,0.0748,NV
ISIC_0029479.jpg,0.1783,NV
ISIC_0026184.jpg,0.5075,NV
ISIC_0025381.jpg,0.217,NV
ISIC_0030701.jpg,0.1757,NV
ISIC_0027691.jpg,0.265,NV
ISIC_0030098.jpg,0.3345,NV
ISIC_0026427.jpg,0.5558,NV
ISIC_0031477.jpg,0.1819,NV
ISIC_0024543.jpg,0.4021,NV
ISIC_0027999.jpg,0.0735,NV
ISIC_0026423.jpg,0.487,NV
ISIC_0027406.jpg,0.092,NV
ISIC_0032078.jpg,0.1019,NV
ISIC_0033765.jpg,0.3777,NV
ISIC_0033222.jpg,0.303,NV
ISIC_0025866.jpg,0.0558,NV
ISIC_0025474.jpg,0.3798,NV
ISIC_0028741.jpg,0.1485,NV
ISIC_0032217.jpg,0.1465,NV
ISIC_0034274.jpg,0.1099,NV
ISIC_0029110.jpg,0.1907,NV
ISIC_0033150.jpg,0.0938,NV
ISIC_0024399.jpg,0.2191,NV
ISIC_0029470.jpg,0.2104,NV
ISIC_0026325.jpg,0.422,NV
ISIC_0030313.jpg,0.1327,NV
ISIC_0028580.jpg,0.1189,NV
ISIC_0029405.jpg,0.0571,NV
ISIC_0030741.jpg,0.0123,NV
ISIC_0025672.jpg,0.0145,NV
ISIC_0032979.jpg,0.3148,NV
ISIC_0032147.jpg,0.2034,NV
ISIC_0024674.jpg,0.6039,NV
ISIC_0029523.jpg,0.2011,NV
ISIC_0029863.jpg,0.1501,NV
ISIC_0024895.jpg,0.2228,NV
ISIC_0030588.jpg,0.1396,NV
ISIC_0032241.jpg,0.1106,NV
ISIC_0032136.jpg,0.0945,NV
ISIC_0033311.jpg,0.0238,NV
ISIC_0025871.jpg,0.1078,NV
ISIC_0027185.jpg,0.1102,NV
ISIC_0030520.jpg,0.0049,NV
ISIC_0028378.jpg,0.252,NV
ISIC_0030865.jpg,0.3453,NV
ISIC_0026508.jpg,0.2491,NV
ISIC_0032418.jpg,0.384,NV
ISIC_0034018.jpg,0.031,NV
ISIC_0024988.jpg,0.0612,NV
ISIC_0027308.jpg,0.5461,NV
ISIC_0029208.jpg,0.0238,NV
ISIC_0027208.jpg,0.3986,NV
ISIC_0024415.jpg,0.6385,NV
ISIC_0029964.jpg,0.2032,NV
ISIC_0028906.jpg,0.2511,NV
ISIC_0031515.jpg,0.0218,NV
ISIC_0024902.jpg,0.2011,NV
ISIC_0029327.jpg,0.16,NV
ISIC_0024618.jpg,0.01,NV
ISIC_0024712.jpg,0.024,NV
ISIC_0032126.jpg,0.4417,NV
ISIC_0032973.jpg,0.3566,NV
ISIC_0027895.jpg,0.2948,NV
ISIC_0025943.jpg,0.0105,NV
ISIC_0034077.jpg,0.0542,NV
ISIC_0031214.jpg,0.4863,NV
ISIC_0026379.jpg,0.5542,NV
ISIC_0030299.jpg,0.089,NV
ISIC_0026519.jpg,0.0363,NV
ISIC_0024810.jpg,0.3282,NV
ISIC_0034025.jpg,0.2032,NV
ISIC_0032796.jpg,0.0591,NV
ISIC_0030003.jpg,0.295,NV
ISIC_0029807.jpg,0.2047,NV
ISIC_0031425.jpg,0.0926,NV
ISIC_0026725.jpg,0.2871,NV
ISIC_0027222.jpg,0.191,NV
ISIC_0031689.jpg,0.7996,NV
ISIC_0032009.jpg,0.021,NV
ISIC_0027515.jpg,0.0526,NV
ISIC_0029266.jpg,0.1998,NV
ISIC_0030621.jpg,0.095,NV
ISIC_0029560.jpg,0.2428,NV
ISIC_0031725.jpg,0.4633,NV
ISIC_0028396.jpg,0.3869,NV
ISIC_0028586.jpg,0.496,NV
ISIC_0026557.jpg,0.6979,NV
ISIC_0025071.jpg,0.3091,NV
ISIC_0029572.jpg,0.3116,NV
ISIC_0028338.jpg,0.0489,NV
ISIC_0025769.jpg,0.022,NV
ISIC_0031047.jpg,0.3165,NV
ISIC_0034072.jpg,0.2489,NV
ISIC_0031665.jpg,0.1892,NV
ISIC_0032710.jpg,0.1187,NV
ISIC_0028725.jpg,0.1838,NV
ISIC_0030054.jpg,0.053,NV
ISIC_0032891.jpg,0.0271,NV
ISIC_0030473.jpg,0.1145,NV
ISIC_0030332.jpg,0.1565,NV
ISIC_0031234.jpg,0.5502,NV
ISIC_0031066.jpg,0.1277,NV
ISIC_0031374.jpg,0.3002,NV
ISIC_0031902.jpg,0.0854,NV
ISIC_0029225.jpg,0.1437,NV
ISIC_0032069.jpg,0.2621,NV
ISIC_0031954.jpg,0.1378,NV
ISIC_0028130.jpg,0.1243,NV
ISIC_0029971.jpg,0.3284,NV
ISIC_0027240.jpg,0.0076,NV
ISIC_0028737.jpg,0.0851,NV
ISIC_0031860.jpg,0.6583,NV
ISIC_0025408.jpg,0.2557,NV
ISIC_0030711.jpg,0.3897,NV
ISIC_0029708.jpg,0.0813,NV
ISIC_0028539.jpg,0.2716,NV
ISIC_0031172.jpg,0.2412,NV
ISIC_0027644.jpg,0.0781,NV
ISIC_0030966.jpg,0.1063,NV
ISIC_0029697.jpg,0.0778,NV
ISIC_0030578.jpg,0.1902,NV
ISIC_0025542.jpg,0.0673,NV
ISIC_0026026.jpg,0.3311,NV
ISIC_0031635.jpg,0.163,NV
ISIC_0032814.jpg,0.1074,NV
ISIC_0031833.jpg,0.2844,NV
ISIC_0028111.jpg,0.2982,NV
ISIC_0028516.jpg,0.0809,NV
ISIC_0028608.jpg,0.1532,NV
ISIC_0030062.jpg,0.3979,NV
ISIC_0026931.jpg,0.233,NV
ISIC_0024899.jpg,0.405,NV
ISIC_0025332.jpg,0.0635,NV
ISIC_0024488.jpg,0.1793,NV
ISIC_0031486.jpg,0.172,NV
ISIC_0034102.jpg,0.045,NV
ISIC_0033917.jpg,0.0357,NV
ISIC_0033909.jpg,0.4475,NV
ISIC_0030199.jpg,0.2958,NV
ISIC_0027907.jpg,0.5633,NV
ISIC_0033628.jpg,0.1523,NV
ISIC_0028342.jpg,0.052,NV
ISIC_0028921.jpg,0.3483,NV
ISIC_0027945.jpg,0.3252,NV
ISIC_0032789.jpg,0.1184,NV
ISIC_0032478.jpg,0.2808,NV
ISIC_0027421.jpg,0.2744,NV
ISIC_0033182.jpg,0.1267,NV
ISIC_0029803.jpg,0.2643,NV
ISIC_0024320.jpg,0.3229,NV
ISIC_0033263.jpg,0.0367,NV
ISIC_0031357.jpg,0.1397,NV
ISIC_0031652.jpg,0.1789,NV
ISIC_0028184.jpg,0.4198,NV
ISIC_0027715.jpg,0.1656,NV
ISIC_0026119.jpg,0.3493,NV
ISIC_0024464.jpg,0.4496,NV
ISIC_0026503.jpg,0.3529,NV
ISIC_0029190.jpg,0.0268,NV
ISIC_0031235.jpg,0.1143,NV
ISIC_0025021.jpg,0.5036,NV
ISIC_0032902.jpg,0.1833,NV
ISIC_0034260.jpg,0.348,NV
ISIC_0028904.jpg,0.1789,NV
ISIC_0032213.jpg,0.1909,NV
ISIC_0028742.jpg,0.2543,NV
ISIC_0026376.jpg,0.3534,NV
ISIC_0030303.jpg,0.1593,NV
ISIC_0026353.jpg,0.1309,NV
ISIC_0031032.jpg,0.2871,NV
ISIC_0026711.jpg,0.086,NV
ISIC_0031997.jpg,0.1258,NV
ISIC_0032029.jpg,0.0796,NV
ISIC_0033759.jpg,0.0774,NV
ISIC_0030334.jpg,0.0468,NV
ISIC_0030775.jpg,0.0696,NV
ISIC_0033650.jpg,0.4304,NV
ISIC_0030734.jpg,0.2302,NV
ISIC_0033142.jpg,0.3596,NV
ISIC_0027434.jpg,0.269,NV
ISIC_0027761.jpg,0.2103,NV
ISIC_0032691.jpg,0.1728,NV
ISIC_0033548.jpg,0.2362,NV
ISIC_0028078.jpg,0.1592,NV
ISIC_0024942.jpg,0.0811,NV
ISIC_0026824.jpg,0.1925,NV
ISIC_0031373.jpg,0.1755,NV
ISIC_0025983.jpg,0.3771,NV
ISIC_0025280.jpg,0.111,NV
ISIC_0033639.jpg,0.1651,NV
ISIC_0027015.jpg,0.2178,NV
ISIC_0029096.jpg,0.2099,NV
ISIC_0030740.jpg,0.1505,NV
ISIC_0028524.jpg,0.1947,NV
ISIC_0025271.jpg,0.0377,NV
ISIC_0027766.jpg,0.2056,NV
ISIC_0025618.jpg,0.1789,NV
ISIC_0025087.jpg,0.205,NV
ISIC_0031072.jpg,0.1457,NV
ISIC_0030292.jpg,0.1659,NV
ISIC_0028794.jpg,0.0799,NV
ISIC_0027471.jpg,0.1111,NV
ISIC_0032896.jpg,0.1991,NV
ISIC_0033711.jpg,0.1176,NV
ISIC_0024349.jpg,0.405,NV
ISIC_0032832.jpg,0.2507,NV
ISIC_0032272.jpg,0.2435,NV
ISIC_0024841.jpg,0.1143,NV
ISIC_0027605.jpg,0.5032,NV
ISIC_0027106.jpg,0.2263,NV
ISIC_0025685.jpg,0.6644,NV
ISIC_0027980.jpg,0.5164,NV
ISIC_0030364.jpg,0.2374,NV
ISIC_0033851.jpg,0.4662,NV
ISIC_0034277.jpg,0.061,NV
ISIC_0025640.jpg,0.0993,NV
ISIC_0029788.jpg,0.2152,NV
ISIC_0033289.jpg,0.2876,NV
ISIC_0029282.jpg,0.2643,NV
ISIC_0025905.jpg,0.0101,NV
ISIC_0030274.jpg,0.3099,NV
ISIC_0030414.jpg,0.5112,NV
ISIC_0030485.jpg,0.4456,NV
ISIC_0033724.jpg,0.0132,NV
ISIC_0030045.jpg,0.5891,NV
ISIC_0028332.jpg,0.4549,NV
ISIC_0024694.jpg,0.3285,NV
ISIC_0029936.jpg,0.3099,NV
ISIC_0030890.jpg,0.0237,NV
ISIC_0030584.jpg,0.471,NV
ISIC_0028375.jpg,0.2661,NV
ISIC_0025107.jpg,0.1205,NV
ISIC_0031143.jpg,0.0629,NV
ISIC_0025039.jpg,0.1895,NV
ISIC_0032279.jpg,0.0815,NV
ISIC_0032668.jpg,0.2044,NV
ISIC_0026918.jpg,0.8823,NV
ISIC_0029969.jpg,0.0793,NV
ISIC_0032080.jpg,0.1419,NV
ISIC_0030728.jpg,0.554,NV
ISIC_0024903.jpg,0.268,NV
ISIC_0030875.jpg,0.4085,NV
ISIC_0028886.jpg,0.1874,NV
ISIC_0033112.jpg,0.2919,NV
ISIC_0030975.jpg,0.0956,NV
ISIC_0030064.jpg,0.1902,NV
ISIC_0027861.jpg,0.6948,NV
ISIC_0032540.jpg,0.0936,NV
ISIC_0027726.jpg,0.1848,NV
ISIC_0027690.jpg,0.5931,NV
ISIC_0025357.jpg,0.1135,NV
ISIC_0026780.jpg,0.1306,NV
ISIC_0025402.jpg,0.1307,NV
ISIC_0024531.jpg,0.1397,NV
ISIC_0033525.jpg,0.2324,NV
ISIC_0031919.jpg,0.659,NV
ISIC_0027301.jpg,0.1908,NV
ISIC_0031729.jpg,0.1541,NV
ISIC_0031924.jpg,0.0949,NV
ISIC_0025447.jpg,0.1404,NV
ISIC_0026304.jpg,0.9834,NV
ISIC_0028392.jpg,0.3345,NV
ISIC_0028864.jpg,0.2718,NV
ISIC_0032100.jpg,0.1508,NV
ISIC_0029521.jpg,0.157,NV
ISIC_0026141.jpg,0.1641,NV
ISIC_0024613.jpg,0.0288,NV
ISIC_0031342.jpg,0.7792,NV
ISIC_0030743.jpg,0.2691,NV
ISIC_0028922.jpg,0.174,NV
ISIC_0025283.jpg,0.2086,NV
ISIC_0025255.jpg,0.1892,NV
ISIC_0025841.jpg,0.4569,NV
ISIC_0027740.jpg,0.2596,NV
ISIC_0031255.jpg,0.3794,NV
ISIC_0033974.jpg,0.1066,NV
ISIC_0027712.jpg,0.1985,NV
ISIC_0028523.jpg,0.7146,NV
ISIC_0027014.jpg,0.0328,NV
ISIC_0030476.jpg,0.1547,NV
ISIC_0027075.jpg,0.2358,NV
ISIC_0026361.jpg,0.2298,NV
ISIC_0027667.jpg,0.3324,NV
ISIC_0029247.jpg,0.2264,NV
ISIC_0028744.jpg,0.1153,NV
ISIC_0028724.jpg,0.0607,NV
ISIC_0032293.jpg,0.175,NV
ISIC_0030125.jpg,0.1229,NV
ISIC_0025602.jpg,0.079,NV
ISIC_0030693.jpg,0.6062,NV
ISIC_0032868.jpg,0.2966,NV
ISIC_0029065.jpg,0.1637,NV
ISIC_0033296.jpg,0.2078,NV
ISIC_0031720.jpg,0.0373,NV
ISIC_0033816.jpg,0.5223,NV
ISIC_0029607.jpg,0.1203,NV
ISIC_0034055.jpg,0.2953,NV
ISIC_0027716.jpg,0.2257,NV
ISIC_0031104.jpg,0.2073,NV
ISIC_0024801.jpg,0.232,NV
ISIC_0034078.jpg,0.2604,NV
ISIC_0033903.jpg,0.1175,NV
ISIC_0030769.jpg,0.4959,NV
ISIC_0030222.jpg,0.1297,NV
ISIC_0028061.jpg,0.1225,NV
ISIC_0027709.jpg,0.2838,NV
ISIC_0026901.jpg,0.1521,NV
ISIC_0028601.jpg,0.6306,NV
ISIC_0031427.jpg,0.247,NV
ISIC_0025935.jpg,0.1331,NV
ISIC_0030914.jpg,0.3229,NV
ISIC_0032380.jpg,0.2029,NV
ISIC_0032676.jpg,0.1264,NV
ISIC_0025949.jpg,0.3618,NV
ISIC_0030716.jpg,0.1331,NV
ISIC_0030858.jpg,0.0181,NV
ISIC_0031807.jpg,0.0597,NV
ISIC_0024834.jpg,0.258,NV
ISIC_0029528.jpg,0.1075,NV
ISIC_0034271.jpg,0.1173,NV
ISIC_0027986.jpg,0.0997,NV
ISIC_0034247.jpg,0.3668,NV
ISIC_0032075.jpg,0.1608,NV
ISIC_0025024.jpg,0.221,NV
ISIC_0025823.jpg,0.3566,NV
ISIC_0030815.jpg,0.3223,NV
ISIC_0027756.jpg,0.029,NV
ISIC_0031668.jpg,0.1078,NV
ISIC_0027597.jpg,0.2325,NV
ISIC_0033832.jpg,0.0621,NV
ISIC_0027813.jpg,0.2501,NV
ISIC_0033043.jpg,0.3615,NV
ISIC_0032813.jpg,0.529,NV
ISIC_0033686.jpg,0.3862,NV
ISIC_0032336.jpg,0.0343,NV
ISIC_0029444.jpg,0.1979,NV
ISIC_0033774.jpg,0.2946,NV
ISIC_0030325.jpg,0.1226,NV
ISIC_0033187.jpg,0.0547,NV
ISIC_0033481.jpg,0.1146,NV
ISIC_0032994.jpg,0.2642,NV
ISIC_0032780.jpg,0.1007,NV
ISIC_0024896.jpg,0.0203,NV
ISIC_0033976.jpg,0.019,NV
ISIC_0028491.jpg,0.0748,NV
ISIC_0028010.jpg,0.0268,NV
ISIC_0029946.jpg,0.4729,NV
ISIC_0029357.jpg,0.0246,NV
ISIC_0033904.jpg,0.202,NV
ISIC_0033818.jpg,0.0716,NV
ISIC_0032071.jpg,0.6044,NV
ISIC_0027414.jpg,0.06,NV
ISIC_0027521.jpg,0.684,NV
ISIC_0029975.jpg,0.0707,NV
ISIC_0033234.jpg,0.1487,NV
ISIC_0031490.jpg,0.2404,NV
ISIC_0026328.jpg,0.4175,NV
ISIC_0032369.jpg,0.2966,NV
ISIC_0029475.jpg,0.2626,NV
ISIC_0027909.jpg,0.8254,NV
ISIC_0034090.jpg,0.1831,NV
ISIC_0031155.jpg,0.0939,NV
ISIC_0028045.jpg,0.0222,NV
ISIC_0030053.jpg,0.022,NV
ISIC_0025141.jpg,0.0507,NV
ISIC_0028408.jpg,0.1102,NV
ISIC_0030834.jpg,0.1981,NV
ISIC_0032767.jpg,0.0437,NV
ISIC_0026221.jpg,0.1838,NV
ISIC_0032633.jpg,0.2379,NV
ISIC_0027646.jpg,0.203,NV
ISIC_0027032.jpg,0.3306,NV
ISIC_0030092.jpg,0.6696,NV
ISIC_0028553.jpg,0.2619,NV
ISIC_0025521.jpg,0.4341,NV
ISIC_0032021.jpg,0.3872,NV
ISIC_0024663.jpg,0.0486,NV
ISIC_0033997.jpg,0.0761,NV
ISIC_0028246.jpg,0.4748,NV
ISIC_0034314.jpg,0.0556,NV
ISIC_0024656.jpg,0.2489,NV
ISIC_0025649.jpg,0.43,NV
ISIC_0026799.jpg,0.3866,NV
ISIC_0030284.jpg,0.2959,NV
ISIC_0032223.jpg,0.1896,NV
ISIC_0028966.jpg,0.0361,NV
ISIC_0025052.jpg,0.0739,NV
ISIC_0026660.jpg,0.0115,NV
ISIC_0025091.jpg,0.2588,NV
ISIC_0024486.jpg,0.0428,NV
ISIC_0029769.jpg,0.2333,NV
ISIC_0032831.jpg,0.0879,NV
ISIC_0025560.jpg,0.3546,NV
ISIC_0028708.jpg,0.3534,NV
ISIC_0031300.jpg,0.5084,NV
ISIC_0031206.jpg,0.1176,NV
ISIC_0028161.jpg,0.2042,NV
ISIC_0029461.jpg,0.1778,NV
ISIC_0030907.jpg,0.3749,NV
ISIC_0031797.jpg,0.7823,NV
ISIC_0027730.jpg,0.279,NV
ISIC_0027168.jpg,0.6063,NV
ISIC_0030981.jpg,0.2222,NV
ISIC_0033210.jpg,0.2008,NV
ISIC_0026464.jpg,0.0595,NV
ISIC_0030337.jpg,0.3223,NV
ISIC_0030454.jpg,0.0496,NV
ISIC_0028770.jpg,0.246,NV
ISIC_0033697.jpg,0.0758,NV
ISIC_0026455.jpg,0.9612,NV
ISIC_0030141.jpg,0.1498,NV
ISIC_0026683.jpg,0.5616,NV
ISIC_0032193.jpg,0.6931,NV
ISIC_0026392.jpg,0.1947,NV
ISIC_0030961.jpg,0.2274,NV
ISIC_0027331.jpg,0.3554,NV
ISIC_0033564.jpg,0.3853,NV
ISIC_0030895.jpg,0.2335,NV
ISIC_0032268.jpg,0.1344,NV
ISIC_0027658.jpg,0.4508,NV
ISIC_0024727.jpg,0.1515,NV
ISIC_0027874.jpg,0.2385,NV
ISIC_0027059.jpg,0.0717,NV
ISIC_0025426.jpg,0.1923,NV
ISIC_0033792.jpg,0.2155,NV
ISIC_0026750.jpg,0.5162,NV
ISIC_0031185.jpg,0.5987,NV
ISIC_0026819.jpg,0.225,NV
ISIC_0027096.jpg,0.0922,NV
ISIC_0031340.jpg,0.1564,NV
ISIC_0030710.jpg,0.3388,NV
ISIC_0030112.jpg,0.305,NV
ISIC_0029276.jpg,0.3567,NV
ISIC_0026565.jpg,0.5036,NV
ISIC_0030404.jpg,0.5258,NV
ISIC_0029038.jpg,0.0346,NV
ISIC_0031082.jpg,0.2789,NV
ISIC_0026994.jpg,0.2476,NV
ISIC_0033134.jpg,0.293,NV
ISIC_0030622.jpg,0.5858,NV
ISIC_0033907.jpg,0.3471,NV
ISIC_0033011.jpg,0.4252,NV
ISIC_0032874.jpg,0.2197,NV
ISIC_0026116.jpg,0.0942,NV
ISIC_0025773.jpg,0.2877,NV
ISIC_0029299.jpg,0.1584,NV
ISIC_0029711.jpg,0.2074,NV
ISIC_0027119.jpg,0.5603,NV
ISIC_0025242.jpg,0.1759,NV
ISIC_0026146.jpg,0.365,NV
